listing_id,market,country,archetype,property_type,bedrooms,capacity,base_price,is_superhost,review_score,num_reviews,instant_book,wifi,air_conditioning,pool,parking,kitchen,lat,lon,host_since
36924676,Ward 54,ZA,private_room,Private room in home,1,1,1502.0,True,4.87,87,False,True,False,False,True,True,-33.91691,18.38928,2019-07-06
36986729,Ward 115,ZA,entire_home,Entire loft,1,2,1876.0,True,4.88,286,False,True,False,True,True,True,-33.91329,18.41657,2018-10-07
36993278,Ward 71,ZA,entire_home,Entire home,4,10,18000.0,False,4.89,0,False,True,False,True,True,True,-34.06874187154859,18.420522384674967,2014-07-18
37047185,Ward 63,ZA,entire_home,Entire home,3,7,1715.0,True,4.79,42,False,True,True,True,True,True,-34.01743,18.50056,2019-07-23
37084148,Ward 115,ZA,entire_home,Entire serviced apartment,5,10,52448.0,False,4.89,0,False,True,True,True,True,True,-33.90263,18.40033,2019-07-29
37108988,Ward 15,ZA,hotel_room,Other,1,2,1822.0,False,4.89,0,True,True,True,True,True,True,-34.06061,18.83052,2016-08-06
37171022,Ward 1,ZA,private_room,Private room in home,1,2,1502.0,False,4.89,0,False,False,False,True,True,True,-33.86695,18.57081,2019-07-27
37271395,Ward 15,ZA,entire_home,Entire rental unit,1,2,1502.0,False,4.89,0,False,True,True,True,True,True,-34.06961,18.84279,2016-10-05
37355766,Ward 63,ZA,private_room,Private room in guesthouse,1,2,1502.0,False,4.21,19,False,True,False,True,True,True,-34.02155,18.48195,2019-06-24
37386743,Ward 23,ZA,entire_home,Entire rental unit,1,2,832.0,False,4.9,92,False,True,False,True,True,True,-33.78526,18.4566,2015-09-01
37469535,Ward 115,ZA,hotel_room,Room in boutique hotel,1,2,4988.0,False,5.0,1,True,True,True,False,False,False,-33.92109,18.41824,2019-08-15
37469536,Ward 115,ZA,hotel_room,Room in boutique hotel,1,2,3558.0,False,5.0,2,True,True,True,False,True,False,-33.92109,18.41824,2019-08-15
37469538,Ward 115,ZA,hotel_room,Room in boutique hotel,1,2,2097.0,False,5.0,4,True,True,True,False,True,False,-33.92109,18.41824,2019-08-15
37486527,Ward 15,ZA,hotel_room,Other,5,10,1502.0,False,4.5,2,False,True,True,True,True,True,-34.06302,18.82017,2014-01-25
37522542,Ward 107,ZA,entire_home,Entire home,3,6,1620.0,False,5.0,3,False,True,False,True,True,True,-33.81833,18.48346,2015-05-27
37631141,Ward 58,ZA,private_room,Private room in guesthouse,1,2,1502.0,False,4.72,25,False,True,True,True,False,True,-33.97506,18.47861,2019-05-29
37676923,Ward 54,ZA,private_room,Private room in guest suite,1,2,1502.0,False,4.77,26,False,True,False,False,True,False,-33.95518,18.38252,2017-02-15
37775157,Ward 63,ZA,private_room,Private room in home,1,2,586.0,False,4.4,5,False,False,False,False,False,False,-34.01414,18.48221,2018-02-28
37793921,Ward 74,ZA,entire_home,Entire rental unit,2,4,1502.0,False,4.64,44,True,True,False,True,True,True,-34.04235,18.35322,2016-12-25
37799455,Ward 55,ZA,entire_home,Entire rental unit,2,4,1235.0,False,4.57,21,True,True,False,False,True,True,-33.89341,18.48278,2019-01-14
37820015,Ward 69,ZA,entire_home,Entire home,2,4,2991.0,True,4.94,36,False,True,False,True,True,True,-34.10648,18.38776,2015-12-04
37829952,Ward 46,ZA,private_room,Private room in bed and breakfast,1,2,1502.0,False,4.89,0,False,True,True,False,False,False,-33.977,18.53132,2018-04-13
37855261,Ward 77,ZA,entire_home,Entire condo,2,3,2926.0,True,5.0,4,False,True,False,False,True,True,-33.921905517578125,18.41372299194336,2013-08-06
37872613,Ward 115,ZA,entire_home,Entire rental unit,2,4,2820.0,True,4.94,150,False,True,True,True,True,True,-33.91003,18.41373,2014-05-02
37926678,Ward 64,ZA,private_room,Private room in rental unit,1,2,718.0,False,4.92,51,False,True,False,False,True,False,-34.12713,18.44749,2016-11-24
37933680,Ward 54,ZA,entire_home,Entire guest suite,1,2,818.0,True,4.86,43,False,True,False,False,True,True,-33.91562,18.39088,2015-08-07
38015020,Ward 115,ZA,private_room,Room in boutique hotel,1,2,3511.0,False,4.89,0,True,True,True,False,True,False,-33.92076,18.4209,2019-08-15
38056859,Ward 58,ZA,private_room,Private room in guesthouse,1,2,475.0,False,4.71,14,False,True,True,True,True,True,-33.97545,18.47871,2019-05-29
38144012,Ward 59,ZA,entire_home,Entire home,4,6,4500.0,False,4.96,23,False,True,False,True,True,True,-33.98405,18.45409,2017-04-25
38145708,Ward 61,ZA,entire_home,Entire home,3,6,7500.0,False,5.0,1,False,True,False,True,True,True,-34.14101,18.3234,2013-04-27
38253707,Ward 57,ZA,entire_home,Entire rental unit,1,2,579.0,False,4.72,99,True,True,False,False,True,True,-33.93492,18.46073,2018-01-26
38305669,Ward 59,ZA,entire_home,Entire home,3,5,3652.0,False,4.9,10,True,True,False,True,True,True,-33.98761,18.45402,2016-03-26
38306570,Ward 74,ZA,entire_home,Entire guest suite,1,2,1305.0,True,4.95,146,False,True,False,True,True,True,-34.03449,18.34445,2018-02-19
38370245,Ward 112,ZA,private_room,Private room in guesthouse,1,3,1150.0,True,5.0,3,True,True,True,False,True,False,-33.83379,18.67014,2017-08-22
38378133,Ward 85,ZA,entire_home,Entire rental unit,2,4,1572.0,True,4.92,87,False,True,False,False,True,True,-34.12188,18.8324,2017-04-03
38394191,Ward 115,ZA,entire_home,Entire rental unit,1,2,1897.0,True,4.83,306,False,True,True,True,True,True,-33.91262,18.41866,2018-10-04
38429968,Ward 69,ZA,private_room,Private room in home,1,2,1083.0,False,4.78,27,False,True,False,False,True,True,-34.12322,18.37223,2015-11-12
38538120,Ward 54,ZA,entire_home,Entire rental unit,1,3,1502.0,False,4.68,76,False,True,True,False,True,True,-33.91939,18.38821,2014-04-26
38588320,Ward 74,ZA,private_room,Private room in guesthouse,1,2,1069.0,False,4.89,0,True,True,True,False,False,False,-34.02551,18.35178,2019-07-04
38589652,Ward 115,ZA,entire_home,Entire rental unit,1,2,879.0,False,4.74,142,False,True,False,True,True,True,-33.91081,18.41463,2015-12-14
38610765,Ward 15,ZA,private_room,Private room in bed and breakfast,1,2,2520.0,False,5.0,1,False,True,False,True,True,False,-34.0578,18.85206,2016-03-10
38662761,Ward 57,ZA,private_room,Private room in home,1,1,489.0,False,4.97,30,False,True,False,False,True,True,-33.93635,18.46567,2018-12-01
38706182,Ward 71,ZA,entire_home,Entire vacation home,1,2,950.0,False,4.8,10,False,True,True,True,True,True,-34.0818,18.4527,2016-03-15
38715921,Ward 115,ZA,entire_home,Entire rental unit,2,4,2273.0,True,4.88,59,False,True,True,True,True,True,-33.91166,18.40969,2015-11-08
38751018,Ward 21,ZA,entire_home,Entire home,3,6,2262.0,True,4.92,116,False,True,True,True,True,True,-33.87529,18.64092,2019-09-19
38856606,Ward 113,ZA,entire_home,Entire home,3,6,2682.0,False,4.85,13,False,True,False,True,True,True,-33.83768,18.50559,2019-04-10
38892248,Ward 54,ZA,entire_home,Entire rental unit,2,4,2172.0,True,4.94,33,False,True,False,False,True,True,-33.912,18.38982,2019-02-11
38946497,Ward 115,ZA,entire_home,Entire rental unit,1,2,1502.0,False,4.85,40,False,True,False,True,True,True,-33.9081,18.40237,2019-09-27
38962472,Ward 60,ZA,entire_home,Entire guest suite,1,2,1502.0,False,4.89,0,False,False,False,True,True,True,-33.99616,18.5135,2017-01-15
38984763,Ward 73,ZA,entire_home,Entire cottage,1,2,1194.0,True,5.0,52,False,True,False,False,True,True,-34.02659,18.45614,2015-07-26
39028665,Ward 84,ZA,entire_home,Entire home,3,8,1502.0,False,5.0,2,False,True,False,True,True,True,-34.07465,18.85908,2017-04-18
39052926,Ward 115,ZA,entire_home,Entire rental unit,1,2,970.0,False,4.67,52,True,True,False,False,True,True,-33.92543,18.4127,2013-10-29
39069750,Ward 107,ZA,entire_home,Entire rental unit,2,4,1502.0,False,4.94,31,True,True,False,False,True,True,-33.82248,18.47695,2019-10-02
39082557,Ward 64,ZA,entire_home,Entire rental unit,1,2,1502.0,True,4.92,93,False,True,False,False,True,True,-34.108006,18.469988,2012-12-05
39106586,Ward 100,ZA,entire_home,Entire loft,1,4,1058.0,True,4.74,23,True,True,False,True,True,True,-34.147202,18.904514,2019-09-12
39119725,Ward 74,ZA,entire_home,Entire condo,1,2,2669.0,True,4.99,88,False,True,False,True,True,True,-34.04275,18.37113,2014-10-06
39152482,Ward 54,ZA,entire_home,Entire rental unit,3,6,8718.0,False,4.76,41,True,True,True,True,True,True,-33.92183,18.38173,2015-02-19
39184202,Ward 77,ZA,entire_home,Entire rental unit,2,4,834.0,False,4.84,190,True,True,True,False,True,True,-33.931,18.42138,2017-05-22
39222694,Ward 55,ZA,entire_home,Entire rental unit,2,4,1502.0,False,5.0,10,False,True,False,False,True,True,-33.88154,18.49272,2017-05-10
39223724,Ward 107,ZA,entire_home,Entire home,3,6,1701.0,False,5.0,4,False,True,False,True,True,True,-33.8254,18.48131,2016-09-28
39242196,Ward 4,ZA,entire_home,Entire guest suite,1,2,610.0,False,4.75,76,True,True,False,False,True,False,-33.85738,18.49553,2015-11-03
39262330,Ward 54,ZA,entire_home,Entire rental unit,2,4,5128.0,True,4.79,19,True,True,True,True,True,True,-33.93730164,18.37890053,2016-09-05
39262536,Ward 115,ZA,entire_home,Entire rental unit,5,10,77127.0,False,4.89,0,True,True,True,True,True,True,-33.90227,18.39857,2016-05-11
39263918,Ward 54,ZA,entire_home,Entire rental unit,3,5,4988.0,True,4.77,43,True,True,True,True,True,True,-33.93698,18.38005,2016-09-05
39285247,Ward 54,ZA,entire_home,Entire rental unit,1,2,1890.0,True,4.99,323,False,True,False,False,True,True,-33.9504,18.38122,2016-07-24
39292112,Ward 61,ZA,entire_home,Entire villa,3,6,5225.0,True,4.92,25,False,True,False,False,True,True,-34.20871353149414,18.460329055786133,2014-06-22
39311351,Ward 62,ZA,entire_home,Entire home,3,5,3420.0,True,5.0,2,False,True,False,False,True,True,-34.00764,18.46571,2013-11-30
39333301,Ward 69,ZA,entire_home,Entire home,3,6,4300.0,False,5.0,3,True,True,True,True,True,True,-34.12153,18.37373,2019-10-13
39346537,Ward 54,ZA,entire_home,Entire condo,1,2,4016.0,True,4.8,35,True,True,True,True,True,True,-33.93740082,18.37929916,2016-09-05
39349126,Ward 23,ZA,entire_home,Entire rental unit,1,2,815.0,False,4.92,85,False,True,False,False,True,False,-33.79636764526367,18.46200942993164,2018-03-22
39349708,Ward 54,ZA,entire_home,Entire rental unit,3,6,4696.0,False,4.66,61,False,True,True,True,True,True,-33.92229,18.3829,2016-02-03
39363809,Ward 115,ZA,entire_home,Entire rental unit,1,2,1190.0,True,4.78,69,False,True,True,False,True,True,-33.90881,18.41375,2019-09-26
39382691,Ward 115,ZA,entire_home,Entire rental unit,1,2,2608.0,False,4.87,31,True,True,True,True,True,True,-33.91355,18.41737,2017-01-19
39383433,Ward 70,ZA,private_room,Private room in rental unit,1,2,832.0,False,4.89,0,True,True,False,True,True,True,-33.87018,18.61212,2017-01-05
39421018,Ward 115,ZA,entire_home,Entire rental unit,1,2,2075.0,False,4.68,28,True,True,True,True,True,True,-33.90992,18.41103,2014-04-10
39476675,Ward 4,ZA,private_room,Private room in rental unit,1,2,1502.0,True,4.6,5,True,True,False,True,True,True,-33.8544,18.49415,2016-10-21
39525463,Ward 54,ZA,entire_home,Entire guest suite,1,2,1479.0,True,4.87,79,False,True,True,True,True,True,-33.95561,18.38025,2015-02-25
39528502,Ward 59,ZA,entire_home,Entire condo,2,4,950.0,False,4.76,146,True,True,False,False,True,True,-33.97839,18.46352,2016-06-17
39555511,Ward 23,ZA,entire_home,Entire rental unit,2,3,2000.0,True,4.78,9,False,True,False,False,True,True,-33.80935,18.46829,2012-08-29
39594724,Ward 83,ZA,entire_home,Entire rental unit,3,4,2015.0,False,4.96,56,False,True,False,True,True,True,-34.10155,18.81735,2015-04-07
39621152,Ward 107,ZA,entire_home,Entire rental unit,2,4,804.0,False,4.6,107,True,True,False,False,True,True,-33.81888,18.48017,2017-01-30
39628923,Ward 58,ZA,entire_home,Entire guest suite,1,2,637.0,False,4.75,148,False,True,False,False,True,True,-33.96989,18.49124,2017-06-17
39631660,Ward 115,ZA,entire_home,Entire rental unit,1,3,1502.0,False,4.5,2,False,True,True,True,True,True,-33.91016,18.4131,2015-09-02
39668553,Ward 15,ZA,private_room,Private room in home,1,2,1502.0,False,4.67,3,False,True,False,True,True,True,-34.05881,18.82669,2015-02-03
39668937,Ward 15,ZA,private_room,Private room in home,1,2,1502.0,False,5.0,1,False,True,False,True,True,True,-34.05881,18.82669,2015-02-03
39679932,Ward 54,ZA,entire_home,Entire cottage,2,3,3000.0,True,4.94,31,False,True,True,True,True,True,-33.95995,18.37792,2015-10-20
39683962,Ward 115,ZA,entire_home,Entire rental unit,2,4,2871.0,True,4.85,73,False,True,False,False,True,True,-33.93065,18.40787,2014-09-16
39691305,Ward 113,ZA,entire_home,Entire guesthouse,2,4,1232.0,True,4.93,72,False,True,False,False,True,True,-33.82717,18.50289,2016-02-27
39693340,Ward 15,ZA,entire_home,Entire condo,1,2,950.0,False,4.5,2,False,True,False,False,True,True,-34.06389,18.81961,2017-07-04
39710043,Ward 64,ZA,entire_home,Entire home,3,6,3000.0,False,4.8,10,False,True,False,True,False,True,-34.11937,18.45315,2012-12-10
39712831,Ward 115,ZA,entire_home,Entire loft,3,6,2055.0,True,4.78,23,False,True,False,True,True,True,-33.91852,18.41778,2014-08-11
39735625,Ward 54,ZA,entire_home,Entire villa,4,8,1502.0,False,4.89,0,False,True,True,True,True,True,-33.92502,18.38694,2009-12-09
39760752,Ward 107,ZA,entire_home,Entire rental unit,2,4,4000.0,False,5.0,1,False,True,False,True,True,True,-33.82043,18.47718,2016-09-15
39764576,Ward 64,ZA,entire_home,Entire home,5,10,6500.0,True,4.88,8,False,True,False,False,True,True,-34.15149,18.43789,2016-02-23
39787840,Ward 107,ZA,entire_home,Entire guest suite,1,2,1085.0,True,4.82,22,False,True,False,True,True,True,-33.81931,18.48458,2010-07-02
39788594,Ward 107,ZA,private_room,Private room in guesthouse,1,2,950.0,True,4.4,5,False,False,False,False,False,True,-33.81999,18.4831,2010-07-02
39854133,Ward 115,ZA,entire_home,Entire rental unit,1,2,1826.0,False,4.5,20,False,True,True,False,True,True,-33.91467,18.41741,2018-04-20
39858641,Ward 64,ZA,entire_home,Entire home,3,7,1755.0,False,4.77,13,False,True,False,False,True,True,-34.08664,18.45706,2014-06-18
39883623,Ward 115,ZA,entire_home,Entire rental unit,1,2,2333.0,True,4.97,29,False,True,True,True,True,True,-33.92412,18.42055,2017-10-17
39930348,Ward 15,ZA,entire_home,Entire home,4,7,3500.0,False,4.58,12,False,True,True,True,True,True,-34.0522,18.81399,2015-09-24
39936530,Ward 115,ZA,entire_home,Entire rental unit,1,2,1502.0,False,4.68,108,True,True,True,True,True,True,-33.91351,18.41941,2019-11-07
39940153,Ward 84,ZA,private_room,Other,2,4,1502.0,False,4.71,7,False,True,False,False,True,False,-34.12916,18.9168,2015-01-19
39954783,Ward 77,ZA,entire_home,Entire rental unit,1,2,1502.0,False,4.94,16,False,True,False,False,True,True,-33.93653,18.42782,2016-10-10
39998734,Ward 77,ZA,entire_home,Entire rental unit,2,4,1997.0,False,4.94,16,False,True,False,False,True,True,-33.94289,18.42343,2017-02-07
40002835,Ward 61,ZA,entire_home,Entire cottage,2,4,1892.0,True,4.96,71,False,True,False,False,True,True,-34.20163,18.37521,2019-03-10
40018234,Ward 77,ZA,entire_home,Entire rental unit,1,2,1008.0,False,5.0,2,True,True,False,False,False,True,-33.94164,18.42037,2018-07-13
40018490,Ward 15,ZA,entire_home,Entire home,3,8,2340.0,False,4.89,0,False,True,False,False,True,True,-34.05754,18.82037,2019-11-11
40061801,Ward 15,ZA,private_room,Private room in guest suite,3,2,524.0,True,4.93,40,True,True,False,False,True,False,-34.0537,18.82825,2019-11-08
40072574,Ward 113,ZA,entire_home,Entire rental unit,1,2,1502.0,False,4.82,17,False,True,False,False,True,False,-33.82119,18.51554,2019-11-13
40081214,Ward 115,ZA,entire_home,Entire home,1,2,1865.0,False,4.39,28,False,True,True,False,True,True,-33.91326,18.41943,2018-04-20
40082940,Ward 64,ZA,entire_home,Entire rental unit,1,2,518.0,False,4.9,21,False,True,False,False,True,True,-34.10417,18.47108,2014-03-18
40100199,Ward 115,ZA,private_room,Other,1,2,1502.0,False,4.61,23,True,True,False,False,True,True,-33.91186,18.41542,2019-11-12
40100590,Ward 74,ZA,entire_home,Entire home,3,6,5000.0,False,4.89,0,False,True,True,True,True,True,-34.01621,18.37556,2019-11-14
40103207,Ward 84,ZA,entire_home,Entire rental unit,1,2,1300.0,False,5.0,6,True,True,False,True,True,False,-34.08129,18.86787,2016-10-14
40103667,Ward 21,ZA,entire_home,Entire home,3,6,7495.0,True,4.89,0,False,True,False,True,True,True,-33.84827,18.65223,2019-11-14
40144594,Ward 57,ZA,entire_home,Entire home,3,4,1502.0,False,4.76,17,True,True,False,False,True,True,-33.94955,18.48099,2014-12-26
40173328,Ward 61,ZA,entire_home,Entire guest suite,1,2,736.0,True,4.94,108,False,True,False,True,True,True,-34.167419,18.43045,2019-01-09
40200718,Ward 4,ZA,entire_home,Entire home,3,6,1502.0,False,5.0,3,False,True,False,True,True,True,-33.87142,18.49107,2016-05-31
40231211,Ward 54,ZA,entire_home,Entire home,4,8,13500.0,False,5.0,6,False,True,False,False,True,True,-33.94042,18.37671,2013-03-20
40241594,Ward 57,ZA,entire_home,Entire guest suite,1,2,1350.0,False,5.0,10,False,True,False,False,True,True,-33.93714,18.44688,2019-10-24
40244579,Ward 113,ZA,entire_home,Entire guest suite,1,2,516.0,True,4.97,173,False,True,False,False,True,False,-33.83138,18.50062,2019-11-17
40245707,Ward 60,ZA,entire_home,Entire cottage,1,2,1502.0,False,5.0,1,False,True,False,True,True,True,-33.98156,18.50529,2019-11-20
40254845,Ward 54,ZA,entire_home,Entire townhouse,3,5,1502.0,False,5.0,1,False,True,False,True,True,True,-33.94956,18.38025,2015-11-15
40274057,Ward 54,ZA,entire_home,Entire home,3,6,13715.0,True,5.0,12,False,True,True,True,True,True,-33.9249,18.38489,2014-04-07
40275419,Ward 15,ZA,entire_home,Entire guesthouse,1,2,1502.0,False,5.0,1,False,True,False,False,True,False,-34.05263,18.82298,2019-11-21
40276528,Ward 54,ZA,entire_home,Other,3,6,19933.0,False,4.86,7,False,True,True,True,True,True,-33.93971,18.37594,2018-04-23
40297632,Ward 55,ZA,entire_home,Entire rental unit,2,4,1010.0,False,4.86,134,False,True,False,False,True,True,-33.87919,18.49613,2019-09-12
40302693,Ward 23,ZA,private_room,Private room in guest suite,1,2,608.0,False,5.0,3,False,True,False,False,True,True,-33.71903,18.44751,2016-06-06
40395471,Ward 55,ZA,entire_home,Entire home,3,5,1502.0,False,4.67,6,False,True,False,True,True,True,-33.88472,18.48619,2019-11-26
40399410,Ward 57,ZA,private_room,Private room in home,1,2,633.0,False,4.82,34,False,True,False,False,True,True,-33.93487,18.46591,2015-06-04
40411300,Ward 57,ZA,entire_home,Entire rental unit,1,2,1502.0,False,4.89,0,False,True,False,False,False,True,-33.94562,18.48037,2019-11-27
40459012,Ward 115,ZA,entire_home,Entire rental unit,1,2,1857.0,False,4.23,22,False,True,True,False,True,False,-33.91438,18.41916,2018-04-20
40505148,Ward 63,ZA,entire_home,Entire guest suite,1,2,521.0,False,4.88,17,False,True,False,False,True,False,-34.00297,18.50452,2016-05-08
40520429,Ward 1,ZA,private_room,Private room in guesthouse,1,2,1502.0,True,4.69,13,True,True,False,True,True,True,-33.88081,18.56946,2017-05-31
40522859,Ward 59,ZA,entire_home,Entire home,6,12,1502.0,False,5.0,2,False,True,True,True,True,True,-33.99496,18.45939,2014-07-13
40547931,Ward 74,ZA,entire_home,Entire home,3,4,5331.0,False,5.0,15,False,True,False,True,True,True,-34.02504,18.36885,2015-07-03
40561086,Ward 113,ZA,entire_home,Entire rental unit,1,2,340.0,False,4.89,0,False,False,False,False,False,False,-33.81058,18.51407,2019-06-30
40562609,Ward 61,ZA,entire_home,Entire home,3,6,2250.0,True,4.93,29,True,True,False,False,True,True,-34.15366,18.43061,2016-08-01
40579617,Ward 74,ZA,entire_home,Entire rental unit,2,4,1660.0,False,4.89,0,False,False,False,False,False,False,-34.0452549,18.3582605,2019-12-04
40601111,Ward 107,ZA,entire_home,Entire rental unit,2,4,2200.0,False,5.0,11,False,True,False,False,True,True,-33.82384,18.47731,2019-12-05
40606791,Ward 23,ZA,private_room,Room in boutique hotel,1,2,1502.0,False,4.0,1,False,True,True,False,True,False,-33.72966,18.44022,2019-12-05
40614903,Ward 9,ZA,private_room,Private room in home,1,2,299.0,True,4.89,0,False,True,False,False,True,True,-33.9153,18.65047,2019-01-16
40615282,Ward 9,ZA,private_room,Private room in home,1,2,298.0,True,5.0,1,False,True,False,False,True,True,-33.91617,18.65221,2019-01-16
40615439,Ward 9,ZA,private_room,Private room in home,1,2,299.0,True,4.5,2,False,True,False,False,True,True,-33.91562,18.65079,2019-01-16
40626664,Ward 54,ZA,entire_home,Entire rental unit,2,4,2253.0,True,4.6,134,False,True,True,True,True,True,-33.95978,18.3795,2014-03-31
40627991,Ward 69,ZA,entire_home,Other,1,5,1140.0,False,4.71,83,False,True,False,True,True,True,-34.13434,18.37153,2016-02-29
40628407,Ward 77,ZA,private_room,Private room in rental unit,1,2,857.0,False,4.8,5,False,True,False,True,True,True,-33.92794,18.40837,2019-12-05
40642821,Ward 9,ZA,private_room,Private room in home,1,2,299.0,True,4.0,2,False,True,False,False,True,True,-33.91647,18.65227,2019-01-16
40646929,Ward 56,ZA,entire_home,Entire rental unit,1,2,585.0,False,4.5,18,False,True,False,False,True,True,-33.91953,18.49787,2019-12-02
40655805,Ward 54,ZA,entire_home,Entire home,3,6,1502.0,True,5.0,4,False,True,False,True,True,True,-33.93667,18.37944,2016-05-19
40665417,Ward 57,ZA,private_room,Private room in home,1,2,475.0,False,4.93,14,False,True,False,False,True,True,-33.93954,18.47056,2019-06-05
40670109,Ward 115,ZA,entire_home,Entire rental unit,1,2,837.0,True,4.99,86,False,True,False,True,False,True,-33.92377,18.42165,2010-10-07
40712951,Ward 67,ZA,entire_home,Entire condo,3,4,1080.0,False,4.89,0,False,True,False,False,True,True,-34.04723,18.52631,2018-12-09
40730394,Ward 57,ZA,entire_home,Entire home,3,6,2250.0,False,5.0,5,False,True,False,False,True,True,-33.94299,18.47106,2019-12-10
40742611,Ward 4,ZA,private_room,Other,1,2,1710.0,False,4.0,1,False,True,False,True,True,True,-33.85587,18.49195,2019-12-11
40743011,Ward 107,ZA,entire_home,Entire rental unit,2,4,1502.0,False,5.0,2,False,True,True,True,True,True,-33.82194,18.47684,2019-05-19
40755605,Ward 55,ZA,entire_home,Entire home,3,6,1502.0,False,4.75,12,False,True,True,True,True,True,-33.88541,18.49818,2016-04-14
40756845,Ward 115,ZA,private_room,Private room in home,1,2,1050.0,True,5.0,1,False,True,False,False,False,False,-33.91274,18.41738,2015-10-27
40765548,Ward 58,ZA,private_room,Private room in guesthouse,1,2,1426.0,False,4.89,0,False,True,False,True,True,False,-33.98682,18.47152,2016-10-05
40765557,Ward 58,ZA,private_room,Private room in guesthouse,1,2,1704.0,False,4.89,0,True,True,True,True,True,False,-33.98595,18.47272,2016-10-05
40779754,Ward 109,ZA,entire_home,Entire rental unit,1,2,1064.0,True,4.83,90,False,True,False,True,True,True,-34.09523,18.8159,2018-09-28
40865139,Ward 11,ZA,private_room,Other,1,2,1502.0,False,4.89,0,False,False,False,False,True,True,-33.92942,18.67788,2019-12-13
40894901,Ward 62,ZA,entire_home,Entire home,5,9,9772.0,False,4.89,0,False,True,False,True,True,True,-34.02312887421155,18.420488350025632,2016-08-02
40902604,Ward 115,ZA,entire_home,Entire rental unit,1,2,1260.0,False,4.74,42,False,True,True,False,True,True,-33.9189,18.41857,2018-01-15
40910979,Ward 115,ZA,entire_home,Entire rental unit,1,2,1041.0,False,4.41,68,True,True,True,True,True,True,-33.91305,18.41851,2019-06-28
40939197,Ward 112,ZA,private_room,Private room in rental unit,1,2,1502.0,False,4.0,3,False,True,False,False,True,True,-33.84043,18.66418,2018-10-07
40953949,Ward 71,ZA,entire_home,Entire home,3,6,1502.0,False,4.89,0,False,True,False,False,True,True,-34.05841,18.4407,2014-08-16
40982122,Ward 62,ZA,entire_home,Entire guesthouse,1,2,1200.0,True,4.0,4,True,True,False,True,True,True,-34.01623,18.461,2015-04-24
41023005,Ward 57,ZA,private_room,Private room in guest suite,1,2,563.0,False,4.0,3,False,True,False,False,True,True,-33.94519,18.47344,2016-04-19
41025158,Ward 73,ZA,private_room,Private room in home,1,2,1502.0,False,4.89,0,False,False,True,False,True,False,-34.03024,18.47531,2019-11-18
41041972,Ward 57,ZA,entire_home,Entire rental unit,2,4,1502.0,True,4.33,6,True,True,False,False,True,True,-33.93911,18.46819,2013-09-09
41093769,Ward 115,ZA,entire_home,Entire rental unit,1,2,896.0,True,4.87,60,True,True,True,True,True,True,-33.9189246,18.4229753,2013-09-09
41099090,Ward 59,ZA,entire_home,Entire home,3,6,4823.0,False,5.0,1,False,True,False,True,True,True,-33.97523,18.4504,2018-03-11
41114467,Ward 11,ZA,private_room,Private room in rental unit,1,2,1502.0,False,4.89,0,False,False,False,False,True,True,-33.93196,18.68946,2019-12-27
41118217,Ward 113,ZA,private_room,Private room in guest suite,1,2,450.0,False,4.85,53,False,True,False,True,True,True,-33.83641,18.50404,2019-12-28
41139029,Ward 1,ZA,entire_home,Entire rental unit,1,4,858.0,False,4.67,3,True,True,False,True,True,True,-33.82947,18.54697,2019-04-10
41174935,Ward 23,ZA,entire_home,Entire guest suite,1,2,1502.0,False,5.0,21,False,True,False,True,True,True,-33.73842,18.44837,2015-03-31
41182663,Ward 59,ZA,entire_home,Entire guest suite,2,4,1712.0,False,4.83,36,False,True,False,False,True,True,-33.96709442138672,18.458810806274418,2015-07-07
41188683,Ward 115,ZA,entire_home,Entire rental unit,2,4,1556.0,False,4.72,299,False,True,True,False,True,True,-33.91537,18.42131,2016-01-23
41220563,Ward 54,ZA,entire_home,Entire rental unit,2,4,1940.0,True,4.88,34,False,True,False,False,True,True,-33.91841,18.39275,2020-01-02
41262822,Ward 6,ZA,private_room,Other,1,2,1502.0,False,4.89,0,False,False,False,False,True,False,-33.8721,18.72581,2020-01-03
41363082,Ward 11,ZA,entire_home,Entire guest suite,1,2,1502.0,False,4.5,2,True,True,False,False,False,True,-33.94155,18.68308,2020-01-07
41375921,Ward 115,ZA,private_room,Other,3,6,14186.0,False,5.0,2,False,True,False,True,True,True,-33.91273,18.40525,2014-06-30
41392711,Ward 115,ZA,shared_room,Other,1,1,360.0,False,4.7,23,True,True,False,False,False,True,-33.91154,18.4161,2019-11-12
41401423,Ward 115,ZA,entire_home,Entire serviced apartment,1,2,1069.0,False,2.0,1,True,True,False,False,True,True,-33.92928,18.45751,2015-02-19
41415903,Ward 115,ZA,entire_home,Entire serviced apartment,1,2,1311.0,False,4.5,2,True,True,False,False,True,True,-33.92797,18.45948,2015-02-19
41440611,Ward 61,ZA,entire_home,Other,2,4,1502.0,True,4.91,76,False,True,False,False,True,True,-34.20897,18.41142,2012-09-28
41442030,Ward 100,ZA,private_room,Private room in rental unit,1,2,2600.0,False,4.89,0,True,True,False,True,True,False,-34.16469,18.86298,2020-01-09
41442041,Ward 77,ZA,entire_home,Entire townhouse,3,6,5762.0,True,4.86,7,False,True,True,True,True,True,-33.93963,18.40043,2019-12-30
41464061,Ward 100,ZA,private_room,Private room in rental unit,1,2,2600.0,False,4.89,0,True,True,False,True,True,False,-34.16419,18.86245,2020-01-09
